uuid,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция,Год Постройки,Год Ввода в Эксплуатацию,Этажей в Доме,Общая Площадь Дома,Материал Перекрытий,Материал Стен,Газ,Район,Почтовый Индекс,Широта,Долгота,Цена за квадрат
5abb15da-558b-4212-bc54-dd13110494db,29,1,17,1,1910,2022.0,2022.0,25.0,6215.795935044526,1,4,2,2,420078.0,55.81957,48.894789,206294
623e4c1f-c07c-45aa-978d-5cfd1e99a6e0,18,1,3,1,1902,1956.0,1956.0,4.0,6215.795935044526,0,2,1,1,420097.0,55.786465,49.160726,220339
1a9833bc-c53c-4079-847e-f90907d2dbbb,48,2,12,1,1434,2019.0,2019.0,20.0,6215.795935044526,1,3,2,6,420104.0,55.762677,49.194781,209013
0cd14ce0-870b-4889-b0c0-038392309ca9,57,2,4,0,1480,1998.0,1998.0,10.0,8703.34,0,2,3,4,420124.0,55.823838,49.114678,226923
4c9fc196-e040-4291-9ffd-e495c81ab0d7,41,1,1,1,1911,1960.0,1960.0,5.0,4103.65,0,2,3,1,420097.0,55.786951,49.159504,211823
9d06818b-1179-4331-8e11-a23751025426,107,3,2,2,1911,2011.0,2011.0,16.0,10668.4,1,2,2,4,420124.0,55.817188,49.121461,215000
cda4e8ea-a391-4313-941b-d27b24be7b18,34,1,3,1,1678,2018.0,2018.0,10.0,6215.795935044526,1,3,2,5,420011.0,55.721052,49.1667,212828
c502d1d4-26ac-49d0-a826-c42ec2851ee3,42,1,2,2,1402,2022.0,2022.0,9.0,6215.795935044526,1,3,1,6,420025.0,55.806064,49.231468,207801
a07f0dac-2eb5-4281-805f-5b7516473061,32,1,7,1,1912,1976.0,1976.0,9.0,13290.2,1,3,2,6,420049.0,55.761431,49.164472,215385
6acd5fcd-b3da-4d36-9875-8fb11492aede,38,1,10,3,1499,1970.0,1970.0,24.0,6215.795935044526,1,3,1,6,420061.0,55.795089,49.205301,228684
fce01557-1405-4304-acf7-22211aca2f6f,31,1,8,3,1434,1980.220466155811,1980.343181092303,24.0,6215.795935044526,1,3,1,6,420081.0,55.782522,49.184981,233227
526891f4-3106-40e2-9cff-7f1318774086,51,2,4,3,1517,2022.0,2022.0,19.0,6215.795935044526,1,2,2,6,420089.0,55.77957,49.193649,208984
8e3f1e68-e240-4fc5-89bb-5dc8af66c2ef,17,1,2,1,1407,1942.0,1942.0,5.0,7140.92,2,3,3,0,420036.0,55.850964,49.07624,209581
a825f1d4-b5d4-4db1-b74e-d1f1dd904332,88,3,4,2,1911,1954.0,1954.0,5.0,4930.71,0,3,3,1,420008.0,55.786045,49.119907,216648
bb121170-9d99-4698-9852-666b76e367eb,37,1,11,2,1911,2010.0,2011.0,18.0,15304.4,1,8,2,6,420140.0,55.7654804,49.23547295,210811
61798c94-6ae7-4941-8bda-04ee0e8ac71d,34,1,2,1,1759,2023.0,2023.0,13.0,6248.388071373235,1,3,2,2,420032.0,55.81347,49.0697,226471
f56165e1-844f-449c-ae18-d1e12cb28ed2,34,1,4,0,1372,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.738201,49.149282,214896
9ec9e098-9f11-48be-b10e-fb7f3af1a8a0,65,2,9,1,1380,1983.0,1983.0,9.0,5310.73,0,2,3,1,420012.0,55.789406,49.133193,231125
95e4c035-211c-4515-a357-b4dd91328991,65,3,9,1,1676,2002.0,2002.0,16.0,9916.9,1,4,2,4,420124.0,55.819934,49.11899,204615
bcf30dc1-fe81-46b4-a936-130cebe4e7d9,38,1,3,0,1731,1998.0,1998.0,9.0,6215.795935044526,1,3,3,0,420087.0,55.86498,49.090424,221053
f9cac756-a28e-4dca-9a38-bf5bf9696d10,26,1,2,2,1678,1998.0,1998.0,9.0,8353.1,0,2,3,6,420100.0,55.778583,49.235313,204508
dc5e7410-31c0-4ad5-bc3d-7a0102643cd3,32,1,5,1,1578,2015.0,2015.0,10.0,6215.795935044526,1,2,1,5,420011.0,55.723749,49.172404,216718
7d7ce0ea-c956-42d6-963c-8921105b24a4,71,2,1,1,1883,2000.0,2000.0,10.0,12694.5,1,3,3,3,420124.0,55.818685,49.104105,223479
e180c136-afb3-40c0-b965-0d2171a4e33f,30,1,2,1,1785,1977.0,1977.0,9.0,14801.4,1,3,3,3,420066.0,55.825052,49.095778,233000
71bf4ef5-3534-4d33-951e-e9de53f20eae,12,1,2,1,1910,1962.0,1962.0,5.0,5646.82,0,2,3,4,420044.0,55.837571,49.095284,225000
14009f3e-142e-4f04-bd2a-26eae37ff8b5,32,1,3,2,1496,2011.0,2012.0,10.0,24856.5,1,3,3,0,420037.0,55.860292,49.08215,227554
aecc91ba-bab4-4508-a7ca-6dee1deb6231,43,2,9,0,1497,2021.0,2021.0,20.0,6215.795935044526,1,4,2,4,420126.0,55.813455,49.136867,234884
174f7eec-27f9-45fa-bd0b-4ff891c6fefa,74,2,6,1,1911,2006.0,2006.0,9.0,9523.7,1,2,2,1,420097.0,55.785164,49.153414,209324
8996da05-d65d-499a-875f-0f4600bf758d,57,2,6,2,1911,2004.0,2004.0,9.0,8512.7,4,7,1,5,420104.0,55.756898,49.192086,219298
af1fd892-b88b-41e4-b3dd-f7680ddf42de,37,1,4,0,1546,2023.0,2023.0,19.0,6584.417926698815,1,3,2,6,420089.0,55.779378,49.183696,217629
566f713a-a095-4d01-b276-bdbf2b95acaa,68,2,11,0,1731,2022.0,2022.0,19.0,6215.795935044526,1,2,2,6,420089.0,55.779221,49.193991,220441
e0235e62-7ed5-47e6-bd77-356a6d29dff0,36,1,4,0,1608,2021.0,2021.0,8.0,47137.2,1,3,1,2,420079.0,55.8006011,48.9545417,225138
fe6bc0c1-a31b-400f-a512-fdab7d0728eb,40,1,9,2,1910,2013.0,2013.0,21.0,22591.26,1,3,2,4,421001.0,55.820051,49.144817,223856
b70fbab7-799d-4b4c-9542-34b5ae31a889,31,1,2,2,1682,1997.0,1997.0,9.0,12306.87,0,2,3,6,420100.0,55.779499,49.220976,204473
6c4e8a27-8add-4352-b1b0-d23f09bfbbfd,39,1,6,0,1882,2021.0,2021.0,8.0,47137.2,1,3,1,2,420079.0,55.8006011,48.9545417,215385
39505529-264f-474f-807a-c975683feff5,36,1,10,2,1547,2017.0,2017.0,12.0,6215.795935044526,1,3,2,5,420139.0,55.738997,49.226806,208056
c7f1ea9a-df22-4ca0-b732-0e7c17c0904a,34,1,8,2,1675,1975.0,1975.0,9.0,6215.795935044526,5,3,1,5,420049.0,55.771084,49.151959,213450
15b86952-0057-4b80-9b72-25ef872d8538,31,1,7,2,1883,2018.0,2018.0,16.0,6215.795935044526,1,2,2,6,420083.0,55.800818,49.240577,223567
52bde959-f6d9-4c8e-96d7-393bfe295977,40,3,2,2,1732,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.805614,49.22527,207500
b04d2051-22d6-4f71-b5c9-d8fc94921587,41,1,2,0,1612,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.777343,49.201132,218394
ff1dd91c-95dc-4e8b-a9be-8e4c9a1cc54d,33,1,6,1,1519,1998.0,1998.0,10.0,8772.71,0,2,3,4,420124.0,55.824238,49.11175,212766
8cd51f44-0446-41b9-aa6b-956712829bf8,32,1,1,0,1679,2000.0,2000.0,9.0,10038.6,1,7,3,6,420100.0,55.78732,49.230067,218750
57738e51-1e01-482b-b8df-2d343289b000,14,1,2,1,1434,1942.0,1942.0,5.0,7140.92,2,3,3,0,420036.0,55.850964,49.07624,214286
074615ad-d468-48a5-9142-3ee86757c75e,36,1,8,1,1396,2018.0,2018.0,9.0,6215.795935044526,1,3,1,2,420102.0,55.822407,49.0727,216667
77ded8cf-d2e2-4621-85e3-01cb5b676b3d,73,3,10,2,1687,2010.0,2010.0,14.0,18797.6,0,2,2,4,420066.0,55.825482,49.112289,212329
caed990d-936d-43ef-9ecf-72189f3dfe73,44,2,6,1,1817,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.807643,49.230462,209091
d4e9c5af-5eb8-4c70-bc79-d7d68fb552d9,36,1,12,0,1610,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.819327,49.186292,207738
d4f17350-04cd-4def-bc7f-ccd5f224b07a,53,2,7,1,1911,2013.0,2013.0,9.0,11613.4,0,2,3,2,420124.0,55.817067,49.085384,229755
d9d17d7f-68cf-4aad-9e7c-99e0fd0c22ce,51,2,10,2,1434,2011.0,2012.0,18.0,19975.2,1,3,2,4,420066.0,55.81864,49.10822,211765
02ea6f80-4386-4424-bde9-530154b96543,40,1,2,1,1761,2021.0,2021.0,9.0,6215.795935044526,1,3,1,6,420088.0,55.80059,49.202156,205514
e297a047-b949-4bd5-aadd-06862b4bec35,32,1,5,2,1881,2018.0,2018.0,20.0,6215.795935044526,1,4,2,5,420011.0,55.723891,49.17368,222222
457521b2-7c86-48b3-a949-24f28dbdd7c7,37,1,3,1,1372,2016.0,2016.0,11.0,6215.795935044526,1,3,1,6,420081.0,55.794988,49.179375,222973
472c9b36-bf26-44fc-924e-02cc7106d1d6,34,1,3,2,1883,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.786733,49.253585,213433
29ae2094-8d0c-4211-9669-d0165e09ce91,63,2,17,3,1372,2020.0,2020.0,20.0,42611.8,1,7,2,6,420081.0,55.7829973,49.1909462,217220
53800e82-318f-4f0a-b838-889fb4dfd141,32,1,3,2,1731,1965.0,1965.0,5.0,3376.9,0,2,3,1,420107.0,55.771018,49.133813,204403
900fdbf1-6915-43f9-841d-86771da50419,32,1,1,0,1609,2018.0,2018.0,18.0,6215.795935044526,1,4,2,6,420025.0,55.804921,49.221524,209375
5fc057c6-c493-4016-b0f0-ece2d114aff7,38,1,8,2,1580,2001.0,2001.0,10.0,5919.9,1,7,3,4,420066.0,55.822281,49.111822,206037
3ce8910b-5c5d-4fce-9e66-a1bb5905176b,34,1,4,1,1609,2020.0,2021.0,22.0,6215.795935044526,1,2,2,6,420061.0,55.804319,49.175108,213650
5691e083-58ee-4c62-a4dc-2890f76d1f89,18,1,3,2,1535,1975.0,1975.0,5.0,6215.795935044526,1,3,1,2,420124.0,55.817502,49.080174,207865
32e90315-0cd5-4203-a857-a58ed20b499a,10,1,5,3,1609,1959.0,1959.0,5.0,4223.25,1,2,3,4,420044.0,55.834588,49.092876,210000
9a2f8d23-30fd-41e1-828c-fd51c80807b0,54,3,1,1,1535,1964.0,1964.0,5.0,6215.795935044526,1,3,1,1,420111.0,55.799193,49.111157,228972
f6759030-9e5a-4ac3-a083-785a344a80d5,12,1,3,1,1479,1975.0,1975.0,9.0,3852.0,0,2,2,1,420108.0,55.770755,49.09532,229508
d479c582-9e2f-44b6-baf9-7c6dee8dd329,19,1,4,2,1534,1976.0,1976.0,9.0,4608.2,1,3,3,6,420073.0,55.789826,49.175746,205670
0e1ed3be-b2d1-4e02-b48d-3bfe9c95c83a,46,2,14,0,1731,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.760236,49.198177,206522
563e7179-6a27-4bcf-a25a-b86affefe3b9,35,1,20,1,1480,2020.0,2020.0,25.0,15216.3,4,3,2,6,420104.0,55.7631637,49.1913333,210227
d4cbf62e-ca65-486e-8444-3b8822b9aae0,39,1,5,2,1372,2011.0,2011.0,14.0,19218.9,0,2,2,4,421001.0,55.823884,49.148096,205584
c3639e40-4f30-4c98-b31d-1f5cbc905310,26,1,9,3,1373,2023.0,2023.0,10.0,6215.795935044525,1,3,2,6,420073.0,55.783924,49.169036,230075
8c8543e6-9ddb-4645-bdd4-ef9215bbe245,60,2,7,1,1631,2019.0,2019.0,27.0,6215.795935044526,1,3,2,4,420126.0,55.819975,49.134927,235000
45535acb-026f-4de6-9179-548dbfbc8f02,39,1,6,0,1561,2010.0,2010.0,9.0,6215.795935044526,1,3,1,4,420044.0,55.838491,49.099686,223077
630860da-9597-4db4-99e5-a577554501b1,31,1,23,2,1714,2015.0,2015.0,25.0,10827.9,1,2,2,2,422034.0,55.821583,49.079581,225774
64f9d7d4-cc4a-42ad-8814-50b25e5fcfe7,36,1,2,1,1498,2021.0,2021.0,10.0,6215.795935044526,1,3,1,6,420088.0,55.802538,49.203818,216164
0dbb1f72-bd5f-41db-aba7-30226eb33ac4,34,1,10,1,1433,2023.0,2023.0,20.0,6215.795935044526,1,4,2,6,420075.0,55.870587,49.231352,207681
56d130be-7b6d-4a42-a8fa-dc92014dbb7e,24,1,2,1,1579,2021.0,2022.0,19.0,6215.795935044526,1,3,2,5,420064.0,55.680752,49.201213,215190
e51196cc-f0ca-444a-ae9b-4568ed5a28c5,39,1,7,1,1793,2021.0,2021.0,21.0,6215.795935044526,1,3,2,6,420140.0,55.76566,49.237038,217949
827692c8-cce4-4976-94bf-6fffe34e1d9d,98,3,10,1,1608,2011.0,2011.0,16.0,22144.6,1,4,2,4,420066.0,55.818604,49.109774,207143
bf4df50f-690f-44b3-993a-0517224770d7,14,1,2,1,1911,1968.0,1968.0,5.0,3958.94,0,2,3,5,420059.0,55.765868,49.138852,225000
bec03a77-d14a-4b91-b6b2-c8185d72e240,30,1,4,1,1911,2020.0,2020.0,20.0,6215.795935044526,1,3,2,6,420083.0,55.796461,49.250216,221477
e75efec1-94ec-42e6-81e2-69524c2d038f,50,2,9,1,1480,2016.0,2016.0,12.0,6215.795935044526,1,3,1,6,420087.0,55.76679,49.188601,220000
a2e7be53-eb9d-4a07-9884-f73ce01c564a,40,1,16,1,1840,2012.0,2012.0,16.0,18993.5,1,3,2,4,421001.0,55.824971,49.148743,219975
af8f6722-8482-4447-9b88-0d2e1d88e0d1,30,1,4,0,1713,1983.0,1983.0,9.0,9503.32,0,2,3,1,420043.0,55.780492,49.147889,219672
6d16fa11-3afe-4e2c-b031-9ed97067bedc,127,3,4,1,1547,2003.0,2003.0,8.0,16187.9,1,2,3,4,420124.0,55.818837,49.111831,220472
e7b274d9-c2a2-45c1-9651-ac406a22bcf9,35,1,9,1,1498,2016.0,2016.0,10.0,6215.795935044526,1,3,1,1,420108.0,55.769818,49.104285,219653
bc2c1cb2-b64c-4753-9cb6-ade9849bd763,35,1,7,1,1852,2019.0,2019.0,11.0,6215.795935044526,1,2,2,6,420083.0,55.801212,49.236778,214286
cf7401a0-a1e3-43eb-9e66-0270d3b51962,18,1,3,1,1869,1998.0,1998.0,9.0,6215.795935044526,1,3,3,1,420087.0,55.786516,49.160699,227222
d40c0e9d-561e-4255-965d-169262c9f4f8,50,1,6,2,1910,2006.0,2006.0,9.0,19548.5,1,3,3,4,420001.0,55.822225,49.151042,215726
588d9fc4-d063-498f-a69b-67eab570c8e5,73,2,2,2,1608,2013.0,2013.0,9.0,6215.795935044526,1,3,1,4,420126.0,55.823555,49.132744,205466
bce1adae-d7de-42af-9159-19ed83f1697a,40,1,8,0,1852,2017.0,2017.0,23.0,30284.0,1,4,2,6,420073.0,55.783683,49.19563205856666,210127
0ec1f92f-99f7-4319-adb2-1eda88be001d,13,1,2,2,1853,1963.0,1963.0,5.0,4348.18,1,3,3,6,420029.0,55.814315,49.18419,207692
5f35dfd3-99ab-471d-876d-caa1b46e2db3,50,1,8,2,1635,2005.0,2011.0,9.0,3362.6,1,3,3,1,420097.0,55.782603,49.15256,214000
cbcd1490-05ae-4406-8760-08f659e2c511,44,1,9,1,1791,2019.0,2019.0,19.0,6215.795935044526,1,4,2,5,420107.0,55.769089,49.141466,227045
07034137-2e58-4066-b038-369230819eb0,81,3,7,1,1868,2021.0,2021.0,9.0,6215.795935044526,1,3,1,4,421001.0,55.819783,49.143694,209877
86a90b7c-fd5b-4218-abbe-0d4d4e6d2dc4,39,1,5,0,1911,2022.0,2022.0,9.0,6215.795935044526,1,3,1,6,420025.0,55.806064,49.231468,204663
78c66ba9-3348-4af8-8516-5a3b8da05cdb,95,3,12,1,1911,2014.0,2014.0,19.0,42026.2,1,3,2,5,420010.0,55.733411,49.179258,216702
c427ddd6-af14-4efc-8ff4-a7c2608348bb,65,3,2,2,1579,2007.0,2007.0,10.0,23623.7,0,2,3,4,420001.0,55.824329,49.152542,214067
5faf121f-6205-43f7-9b61-ebccda8c14c9,36,1,1,1,1609,2023.0,2023.0,19.0,1800.0,1,3,1,6,420088.0,55.8019,49.195841,227778
9f0e8ae8-309a-4b35-ae8f-572f93ed8eae,34,1,7,1,1547,1978.0,1978.0,9.0,7712.5,1,8,3,5,420139.0,55.744541,49.22456,217647
e7198f4c-1d8f-4df6-8837-dc27566aa66a,40,1,12,1,1518,2018.0,2018.0,19.0,6215.795935044526,1,4,2,6,420100.0,55.775768,49.216467,216625
ce9a1247-3eed-4768-829b-aa7217efe2cd,43,2,6,1,1911,2020.0,2020.0,11.0,6215.795935044526,1,3,2,6,420125.0,55.788758,49.254807,224537
3dff219e-11a6-4de4-8d2c-79e887beb1f9,72,3,5,2,1888,2005.0,2005.0,5.0,2506.8,4,3,1,6,420075.0,55.869501,49.22898,214681
01cd996a-50f3-44c1-952c-ce74cbd186fc,58,3,10,3,1579,2023.0,2023.0,19.0,1800.0,1,3,1,6,420088.0,55.8019,49.195841,215872
6db1d4fb-3d6c-44f3-9523-cfe8f96cd0ec,26,1,12,1,1679,2021.0,2021.0,20.0,13184.7,1,4,2,6,420125.0,55.78774755,49.25471856976515,230769
d8f61559-e440-44f4-b244-5b7384622d5a,30,1,3,1,1548,1973.0,1973.0,5.0,6419.2,1,2,3,5,420059.0,55.766466,49.141601,214967
bc24ecb2-1f8b-4deb-8715-e2dd8997c6aa,77,2,2,0,1818,2011.0,2011.0,22.0,22726.6,1,2,2,4,420103.0,55.818822,49.122395,211995
9f4d37cd-0bf8-4095-8fbd-8892b299dac4,44,1,12,1,1911,2017.0,2017.0,20.0,15638.7,1,7,2,6,420081.0,55.785043,49.190371,219680
35312070-2c80-48e2-9fe9-a77b1ae06cf5,64,2,12,1,1580,2016.0,2016.0,18.0,6215.795935044526,1,3,1,2,420034.0,55.813561,49.085223,225857
1aea8f24-cc66-48b6-8737-338388be3fbe,64,2,9,2,1880,2010.0,2010.0,16.0,6802.9,1,3,2,5,420138.0,55.741298,49.211634,207143
ae881b16-4d1e-4e82-a4cc-7b6941c4f783,37,1,4,0,1609,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.807643,49.230462,208081
977e4f0b-81d3-447b-96b3-d18bad602927,37,1,4,0,1405,2023.0,2023.0,19.0,6584.417926698815,1,3,2,6,420089.0,55.779378,49.183696,208048
9a456466-0ed4-42a8-9e8d-ebf59af3f04e,89,3,2,1,1498,2007.0,2008.0,9.0,12652.4,0,2,3,6,420073.0,55.79102,49.183175,210586
d8989092-970a-4cb9-b7a6-9ed50ad2c7b7,38,1,8,2,1729,1998.0,1998.0,9.0,6215.795935044526,1,3,3,1,420087.0,55.783969,49.159531,219321
684bea3d-c652-4ac0-b5cf-ed8d4e4a880b,38,1,9,1,1609,2003.0,2003.0,17.0,8983.63,1,3,2,4,420066.0,55.826276,49.117832,223684
16b362bf-7865-498c-a0b4-e27fd3a4a612,34,1,3,1,1547,2022.0,2022.0,25.0,6215.795935044526,1,2,2,5,420011.0,55.722568,49.174902,208824
79b04917-c62f-43a8-9bad-0bb86398febd,31,1,4,2,1810,1966.0,1966.0,5.0,6714.04,1,3,3,6,420097.0,55.782446,49.165011,209355
c1b50261-b54d-4c42-8fdb-fac962d996af,38,1,4,2,1534,2019.0,2019.0,20.0,6215.795935044526,1,3,2,6,420104.0,55.762667,49.193595,210183
b7aac95b-32be-4f48-9372-e4a1eb0aa921,27,1,4,1,1883,1998.0,1998.0,9.0,8279.8,1,3,3,6,420088.0,55.813344,49.19674,217949
63a94032-5d37-475d-92cf-2025dc5d68aa,65,2,10,1,1715,2020.0,2020.0,20.0,42611.8,1,7,2,6,420081.0,55.7829973,49.1909462,213846
d0f3e442-5e47-4e2c-bdd2-84a8a77286d3,54,2,2,2,1907,2012.0,2013.0,6.0,43810.6,0,2,3,2,420032.0,55.815929,49.06555,206458
4dbed046-c635-4a90-b082-115753224919,33,1,7,1,1637,1996.0,1996.0,10.0,12368.3,0,2,3,4,420103.0,55.820855,49.121353,226284
9c486ffe-4070-4a3b-8c35-6e93ac2791f3,29,1,19,1,1731,2015.0,2015.0,20.0,7555.32,1,4,2,6,420061.0,55.795767,49.207753,210884
8420addd-8b14-4130-94c1-775c3ca0801d,59,2,17,0,1731,2022.0,2022.0,19.0,6215.795935044526,4,6,2,4,420103.0,55.8213,49.126141,229032
a1bbb45b-ccf9-4461-8919-63ea73d43cfe,31,1,10,2,1546,1996.0,1996.0,10.0,9711.1,1,7,3,6,420141.0,55.764106,49.23031,208333
8ce26a03-7bc6-48fd-a35f-25ccbb54cb7d,64,2,2,2,1905,2013.0,2013.0,21.0,22591.26,1,3,2,4,421001.0,55.820051,49.144817,204403
c702da0d-5d2f-4381-84e2-0f82808b2341,29,1,5,0,1885,1986.0,1986.0,9.0,13115.8,0,2,3,5,420101.0,55.75517,49.189562,224138
54543de2-02b5-4526-b5db-0bc9d969f3f1,19,1,4,1,1608,1956.0,1956.0,4.0,6215.795935044526,0,2,1,1,420097.0,55.786465,49.160726,216931
e0409c1c-e9aa-408a-9e6b-1a07f98c92db,25,1,3,2,1608,2021.0,2021.0,7.0,19284.6,1,3,1,0,420036.0,55.852611,49.06374815863317,207171
0c29af86-da43-409d-8334-7a07e91f1903,37,1,3,1,1824,2013.0,2013.0,10.0,22874.9,1,3,3,5,420141.0,55.753301,49.24382,215946
7d80d912-fc41-47bd-b4b2-847abade5964,12,1,2,1,1579,1980.0,1980.0,5.0,5355.0,1,3,3,1,420021.0,55.770633,49.103908,233333
99ed84ca-9038-4021-a569-02a8e3b8c173,12,1,4,1,1692,1960.0,1960.0,5.0,2798.5,0,2,3,5,420087.0,55.765478,49.150198,233333
b3b6aacf-b71f-4ba5-8e1b-ddede8ae312d,38,1,8,1,1911,2019.0,2019.0,9.0,6215.795935044526,1,3,1,2,420004.0,55.821765,49.035699,218667
4406e7a9-450f-40c3-8bdb-ea4f60761709,41,1,5,0,1863,2022.0,2022.0,18.0,6215.795935044526,1,7,2,6,420025.0,55.807688,49.228252,213415
9950d456-2bad-4d47-b950-b295b5a86513,39,1,4,0,1761,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.773272,49.206567,213198
32a0940e-7de0-4c6d-8a23-1b67947fe22e,82,3,10,2,1701,2010.0,2012.0,15.0,23064.5,1,4,2,1,420043.0,55.78238,49.147135,224242
6ce19c52-9fc6-4276-acb7-f7a8f0fe6193,34,1,3,0,1433,2022.0,2022.0,10.0,6215.795935044526,1,3,2,1,420108.0,55.768491,49.093577,223373
6ad8fbd4-46a5-44a6-855d-7023bd738c65,53,3,10,0,1632,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.742838,49.214167,216000
9663b692-abb5-417a-8e25-4c962f3f2c2f,52,2,12,1,1497,2011.0,2012.0,18.0,16298.8,1,3,2,3,420124.0,55.81864,49.105525,221135
9bc2990e-e362-4c0f-bc8a-1eb52139f7d3,39,1,6,2,1497,2020.0,2020.0,19.0,11484.1,1,2,2,6,420025.0,55.787604,49.215775,227979
56de5c75-7417-41b1-b409-3e1ba22a1f0f,27,1,7,2,1731,1997.0,1997.0,9.0,8264.43,0,2,3,6,420100.0,55.77996,49.228917,205128
24c36248-3419-432f-b0dd-77395e5be2bd,35,1,9,2,1729,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.762378,49.201052,229598
4b2c4797-fad5-46d4-965b-b5065553065f,45,1,7,0,1630,2008.0,2008.0,9.0,8305.9,1,3,3,4,420126.0,55.816232,49.13675,205794
b99b3b9e-ce7a-4f48-a7d9-78e1f449799c,41,1,1,1,1609,1960.0,1960.0,5.0,4103.65,0,2,3,1,420097.0,55.786951,49.159504,209756
96d5c3eb-00c2-42b1-8038-c645a11c0eb9,82,3,4,1,1740,2020.0,2020.0,20.0,42611.8,1,7,2,6,420081.0,55.7829973,49.1909462,215686
bc609ae6-457e-44aa-8349-d5c08c9bdb64,85,3,11,1,1434,2012.0,2013.0,17.0,17819.0,1,4,1,4,420126.0,55.81441345,49.13587535173789,218182
2865c7d6-027f-45e7-8239-7a1f38df6d83,40,1,5,0,1910,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.774897,49.20451,230000
09d8cfdf-4ce9-4a0a-ab78-7e88ce181593,42,1,11,1,1663,2019.0,2019.0,20.0,6215.795935044526,1,3,2,6,420104.0,55.762667,49.193595,220379
b548983e-3c8b-4b21-b33d-1474bcbc690b,30,1,4,2,1638,2011.0,2012.0,7.0,9550.7,0,2,3,6,420081.0,55.785068,49.188277,209459
66c97a42-4933-4e6d-a219-234155de5634,33,1,2,0,1852,2019.0,2020.0,6.0,6215.795935044526,1,4,1,5,420064.0,55.681554,49.193847,232416
1cd63970-6303-4dfe-bd59-b9f05d0f5cec,40,1,2,1,1818,2007.0,2007.0,6.0,7621.9,1,3,3,0,420036.0,55.851293,49.082393,212871
6118abf1-4e86-4c1c-95c4-60ae3dc4e6a5,39,1,22,1,1852,2019.0,2019.0,24.0,6215.795935044526,1,3,2,5,420011.0,55.722264,49.172521,212821
89c60c6c-5854-40db-9818-20f81bf70230,45,2,2,1,1608,2019.0,2019.0,22.0,6215.795935044526,1,3,2,6,420061.0,55.803955,49.175881,209251
2f568c0f-3076-4f70-bf40-a0b521eef035,31,1,16,2,1519,2002.0,2002.0,16.0,9916.9,1,4,2,4,420124.0,55.819934,49.11899,210714
efb1f107-41c3-41f1-b2a8-258ca5a6fb49,43,2,1,2,1608,1963.0,1963.0,5.0,6215.795935044526,1,3,1,1,420045.0,55.793126,49.168074,208817
3b347567-bf9c-4d20-9266-70f94f8d17f7,41,1,4,1,1891,2016.0,2017.0,11.0,50609.1,1,3,1,6,420125.0,55.7906992,49.2492579,214634
47cc71a1-6417-49c2-8b12-b035aa821c74,68,2,7,2,1911,2006.0,2006.0,9.0,12409.9,1,2,3,4,420126.0,55.818756,49.134612,219118
2cfc8d7d-4c31-4844-8514-dd0ee565cf94,61,2,14,1,1911,2018.0,2018.0,20.0,6215.795935044526,1,4,2,5,420059.0,55.767646,49.143694,231148
f55bb667-a746-436a-8aed-1cea0558525d,49,1,5,0,1666,2023.0,2023.0,23.0,6215.795935044526,1,2,2,5,420059.0,55.752259,49.167651,206122
59e55c92-7c85-4b4f-be31-d4021cebd76a,12,1,6,2,1613,1975.0,1975.0,9.0,3852.0,0,2,2,1,420108.0,55.770755,49.09532,220833
2907af63-b9f6-44f1-b713-cd8c3719641d,43,1,2,0,1818,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.72238,49.167356,209921
636688cc-3450-4a01-aa9f-2b2a257f01ea,77,3,5,3,1400,2016.0,2016.0,20.0,6215.795935044526,1,4,1,4,420124.0,55.815969,49.108049,231436
0fa2ea86-63e9-416d-ba65-baeded4b4fcd,44,1,12,2,1911,2015.0,2015.0,18.0,10461.4,2,2,3,6,420073.0,55.783013,49.19462,209091
4a9341b7-e992-4710-96d2-797051bc98cb,36,1,22,2,1578,2018.0,2018.0,24.0,6215.795935044526,1,2,2,5,420011.0,55.724439,49.174048,215686
5349d66e-6f0d-4700-9463-3c67ebcba147,36,1,7,1,1548,2021.0,2021.0,12.0,6215.795935044526,1,4,2,5,420011.0,55.733933,49.175728,215442
b639d477-b9a4-4ee2-bfba-a9205000e34c,33,1,2,1,1480,2020.0,2020.0,19.0,6215.795935044526,1,2,2,6,420083.0,55.802163,49.237442,218182
30eb2a9b-efbd-459b-8f4b-e4de3054a979,34,1,7,1,1755,2016.0,2017.0,11.0,6215.795935044526,1,3,1,6,420125.0,55.791132,49.250396,205588
