uuid,Короткий Адрес,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция
ce9a1247-3eed-4768-829b-aa7217efe2cd,"Умырзая, 10",43,2,6,Евроремонт,1911
3dff219e-11a6-4de4-8d2c-79e887beb1f9,"Начальная, 9/10",72,3,5,Косметический,1888
01cd996a-50f3-44c1-952c-ce74cbd186fc,"Губкина, 12Б",58,3,10,Нет информации,1579
6db1d4fb-3d6c-44f3-9523-cfe8f96cd0ec,"Умырзая, 14",26,1,12,Евроремонт,1679
d8f61559-e440-44f4-b244-5b7384622d5a,"Ботаническая, 15",30,1,3,Евроремонт,1548
bc24ecb2-1f8b-4deb-8715-e2dd8997c6aa,"Чистопольская, 38",77,2,2,Без отделки,1818
9f4d37cd-0bf8-4095-8fbd-8892b299dac4,"Тулпар, 4",44,1,12,Евроремонт,1911
35312070-2c80-48e2-9fe9-a77b1ae06cf5,"Проточная, 6",64,2,12,Евроремонт,1580
1aea8f24-cc66-48b6-8737-338388be3fbe,"Дубравная, 29А",64,2,9,Косметический,1880
ae881b16-4d1e-4e82-a4cc-7b6941c4f783,"Тазетдинова, 4",37,1,4,Без отделки,1609
977e4f0b-81d3-447b-96b3-d18bad602927,"Хасанова, 13",37,1,4,Без отделки,1405
9a456466-0ed4-42a8-9e8d-ebf59af3f04e,"Камалеева, 8",89,3,2,Евроремонт,1498
d8989092-970a-4cb9-b7a6-9ed50ad2c7b7,"Пугачевская, 47",38,1,8,Косметический,1729
684bea3d-c652-4ac0-b5cf-ed8d4e4a880b,"Ямашева, 43",38,1,9,Евроремонт,1609
16b362bf-7865-498c-a0b4-e27fd3a4a612,"Р.Гареева, 105Б",34,1,3,Евроремонт,1547
79b04917-c62f-43a8-9bad-0bb86398febd,"Красной Позиции, 29",31,1,4,Косметический,1810
c1b50261-b54d-4c42-8fdb-fac962d996af,"Родины, 24В",38,1,4,Косметический,1534
b7aac95b-32be-4f48-9372-e4a1eb0aa921,"Ново-Азинская, 12",27,1,4,Евроремонт,1883
63a94032-5d37-475d-92cf-2025dc5d68aa,"Камалеева, 32Б",65,2,10,Евроремонт,1715
d0f3e442-5e47-4e2c-bdd2-84a8a77286d3,"Краснококшайская, 119",54,2,2,Косметический,1907
4dbed046-c635-4a90-b082-115753224919,"Чистопольская, 31",33,1,7,Евроремонт,1637
9c486ffe-4070-4a3b-8c35-6e93ac2791f3,"Космонавтов, 61Г",29,1,19,Евроремонт,1731
8420addd-8b14-4130-94c1-775c3ca0801d,"Бичурина, 13",59,2,17,Без отделки,1731
a1bbb45b-ccf9-4461-8919-63ea73d43cfe,"Фучика, 117",31,1,10,Косметический,1546
8ce26a03-7bc6-48fd-a35f-25ccbb54cb7d,"Чистопольская, 71А",64,2,2,Косметический,1905
c702da0d-5d2f-4381-84e2-0f82808b2341,"Мавлютова, 9",29,1,5,Без отделки,1885
54543de2-02b5-4526-b5db-0bc9d969f3f1,"Абжалилова, 1/82",19,1,4,Евроремонт,1608
e0409c1c-e9aa-408a-9e6b-1a07f98c92db,"Тэцевская, 4В",25,1,3,Косметический,1608
0c29af86-da43-409d-8334-7a07e91f1903,"Батыева, 11",37,1,3,Евроремонт,1824
7d80d912-fc41-47bd-b4b2-847abade5964,"Гафури, 7",12,1,2,Евроремонт,1579
99ed84ca-9038-4021-a569-02a8e3b8c173,"Павлюхина, 103",12,1,4,Евроремонт,1692
b3b6aacf-b71f-4ba5-8e1b-ddede8ae312d,"Маршрутная, 17 К1",38,1,8,Евроремонт,1911
4406e7a9-450f-40c3-8bdb-ea4f60761709,"Тазетдинова, 6",41,1,5,Без отделки,1863
9950d456-2bad-4d47-b950-b295b5a86513,"Бухарская, 32 К1",39,1,4,Без отделки,1761
32a0940e-7de0-4c6d-8a23-1b67947fe22e,"Калинина, 60",82,3,10,Косметический,1701
6ce19c52-9fc6-4276-acb7-f7a8f0fe6193,"Портовая, 37 К1",34,1,3,Без отделки,1433
6ad8fbd4-46a5-44a6-855d-7023bd738c65,"Фучика, 30А",53,3,10,Без отделки,1632
9663b692-abb5-417a-8e25-4c962f3f2c2f,"Бондаренко, 28",52,2,12,Евроремонт,1497
9bc2990e-e362-4c0f-bc8a-1eb52139f7d3,"Ахтямова, 1 К2",39,1,6,Косметический,1497
56de5c75-7417-41b1-b409-3e1ba22a1f0f,"Сахарова, 15",27,1,7,Косметический,1731
24c36248-3419-432f-b0dd-77395e5be2bd,"Проезд Яраткан, 3",35,1,9,Косметический,1729
4b2c4797-fad5-46d4-965b-b5065553065f,"Хакима, 31",45,1,7,Без отделки,1630
b99b3b9e-ce7a-4f48-a7d9-78e1f449799c,"Достоевского, 76",41,1,1,Евроремонт,1609
96d5c3eb-00c2-42b1-8038-c645a11c0eb9,"Камалеева, 32Б",82,3,4,Евроремонт,1740
bc609ae6-457e-44aa-8349-d5c08c9bdb64,"Хакима, 44",85,3,11,Евроремонт,1434
2865c7d6-027f-45e7-8239-7a1f38df6d83,"Бухарская, 32 К2",40,1,5,Без отделки,1910
09d8cfdf-4ce9-4a0a-ab78-7e88ce181593,"Родины, 24В",42,1,11,Евроремонт,1663
b548983e-3c8b-4b21-b33d-1474bcbc690b,"Тулпар, 5",30,1,4,Косметический,1638
66c97a42-4933-4e6d-a219-234155de5634,"Ерина, 3",33,1,2,Без отделки,1852
1cd63970-6303-4dfe-bd59-b9f05d0f5cec,"Тимирязева, 1А",40,1,2,Евроремонт,1818
6118abf1-4e86-4c1c-95c4-60ae3dc4e6a5,"Р.Гареева, 103",39,1,22,Евроремонт,1852
89c60c6c-5854-40db-9818-20f81bf70230,"Б.Галеева, 8А К2",45,2,2,Евроремонт,1608
2f568c0f-3076-4f70-bf40-a0b521eef035,"Чистопольская, 25",31,1,16,Косметический,1519
efb1f107-41c3-41f1-b2a8-258ca5a6fb49,"Красная, 1А",43,2,1,Косметический,1608
3b347567-bf9c-4d20-9266-70f94f8d17f7,"Аббасова, 12",41,1,4,Евроремонт,1891
47cc71a1-6417-49c2-8b12-b035aa821c74,"Чистопольская, 60",68,2,7,Косметический,1911
2cfc8d7d-4c31-4844-8514-dd0ee565cf94,"Павлюхина, 110Г",61,2,14,Евроремонт,1911
f55bb667-a746-436a-8aed-1cea0558525d,"Карбышева, 12А",49,1,5,Без отделки,1666
59e55c92-7c85-4b4f-be31-d4021cebd76a,"Портовая, 21",12,1,6,Косметический,1613
2907af63-b9f6-44f1-b713-cd8c3719641d,"М Победы, ФЕРМА-2 ЖИЛМАССИВ",43,1,2,Без отделки,1818
636688cc-3450-4a01-aa9f-2b2a257f01ea,"Хакима, 52",77,3,5,Нет информации,1400
0fa2ea86-63e9-416d-ba65-baeded4b4fcd,"Камалеева, 34Б",44,1,12,Косметический,1911
4a9341b7-e992-4710-96d2-797051bc98cb,"Р.Гареева, 109",36,1,22,Косметический,1578
5349d66e-6f0d-4700-9463-3c67ebcba147,"Урманче, 4 К2",36,1,7,Евроремонт,1548
b639d477-b9a4-4ee2-bfba-a9205000e34c,"Курынова, 10 К2",33,1,2,Евроремонт,1480
30eb2a9b-efbd-459b-8f4b-e4de3054a979,"Аббасова, 13",34,1,7,Евроремонт,1755
a71a83c8-d2ba-4531-a75b-e04abcc85e6b,"Курынова, 4 К4",31,1,8,Без отделки,1434
ac5b7998-5398-43f5-b0ae-6d8182832277,"Назарбаева, 54",20,1,4,Косметический,1609
a20852da-c7c0-44b3-a07f-383f7a433552,"Хасанова, 13А",33,1,12,Без отделки,1731
690a2596-0396-4bc1-a0a3-374b94dbf1bd,"Хакима, 17",74,2,4,Евроремонт,1434
f63c4739-c8e2-438a-a396-f8d383f425d3,"Лесгафта, 21",95,3,2,Косметический,1895
bbd7ee63-6310-4950-a740-f6d713987153,"Камалеева, 1",78,2,7,Евроремонт,1837
38c4b9bb-639d-4173-8b2e-99d564d0643d,"Касимовых, 22/7",13,1,5,Евроремонт,1728
ca8aa5d8-fb23-4b8f-ba4e-61fcb6bf55e2,"Назарбаева, 10",81,2,3,Косметический,1671
af588740-463e-4656-ada9-e7245a2dc898,"Пушкина, 16/2",31,1,1,Косметический,1546
b75b9b24-eb30-4573-9dc9-93e08c2d2847,"Батталовых, 20 К2",36,1,3,Косметический,1770
79bb684a-68ba-43b3-81bb-866a5a6daa88,"Камалеева, 30",61,2,2,Евроремонт,1909
5936e3e8-870a-43ea-bd55-25f562eb5156,"Чистопольская, 61Д",56,2,17,Евроремонт,1853
abe9c8d4-92b6-42fa-9a89-ae1b2831802a,"Чистопольская, 36",49,1,5,Косметический,1497
6588e11e-2186-4366-bf2f-bbf4dfa12d62,"Оренбургский, 24В",47,1,12,Евроремонт,1608
cba3d612-a5da-44bb-a7cd-9dcadac9a37d,"Лесгафта, 21",49,2,4,Косметический,1480
37d09e66-e030-4673-adb6-315126fe7a42,"Ахтямова, 1 К1",32,1,9,Без отделки,1434
7541491a-0e65-49f5-b50e-6e89e15062b3,"Чехова, 4Б",75,3,1,Евроремонт,1853
d7bb4bed-c87a-4a61-8c87-3d28c8b129a9,"Шоссейная, 57",87,3,21,Без отделки,1433
41d00f39-89fb-4bd7-b4ab-b8bbe7619039,"Ярдем, 3",43,1,8,Без отделки,1789
0cff2cba-d1ce-4843-a2db-cb5526223d15,"Касимовых, 22/7",12,1,5,Евроремонт,1731
b993caf4-2f8e-46d8-b8f4-77cc4306d310,"Победы, 139 К1",41,1,9,Евроремонт,1610
03a48343-2cea-484c-9bcf-aa18934e63ee,"Гашека, 3",13,1,3,Евроремонт,1479
0e884279-e2d8-4801-aa0a-a8b14e8f35de,"Габишева, 18А",36,1,11,Евроремонт,1911
937920f2-c353-4fd4-99d6-3d40de77a685,"Чистопольская, 39",53,2,2,Евроремонт,1853
e7125ae5-8fc6-45b1-a8b1-35c0ade4fe1c,"Искра, 8",42,2,3,Косметический,1547
9bcd7c0b-863c-4d4f-9052-99e7ea6b2e16,"Ямашева, 75",61,3,1,Косметический,1911
e0a8629f-18b5-411c-9a82-2b139b07d6ec,"Касимовых, 6",13,1,9,Косметический,1911
b84d5d15-b538-4408-8508-cac88ceb69b4,"Кутуя, 8",12,1,4,Евроремонт,1731
27c71e15-82a4-45bb-a743-1e988485d438,"Серова, 14",34,1,8,Евроремонт,1664
6c963037-4ff7-4421-ba1b-58e987c90578,"Родины, 27",27,1,2,Евроремонт,1877
35a9be19-3852-4060-8d74-0c47daba751f,"Мира, 62 К2",34,1,5,Без отделки,1799
fb735c8f-54a4-436f-88c3-ca0ac41757b9,"Бондаренко, 4",62,3,5,Евроремонт,1608
ee80d288-49ab-46d8-801e-83f65b4e5020,"Приволжская, 210",37,1,4,Без отделки,1731
70811c3c-2167-448b-a3b9-8d0f326c2578,"Спартаковская, 88Б",68,3,9,Евроремонт,1729
6aeaa485-d6e7-4133-991f-38d526634651,"Хакима, 40",98,3,12,Евроремонт,1730
0bf27bb5-66dd-4fdb-b607-28452dfd24c1,"Урам, 1 К К5",43,1,7,Евроремонт,1548
a6679762-2d9a-4463-bfc6-4dcabd355e9a,"Ф.Амирхана, 10",68,2,6,Нет информации,1401
78b6c020-b2c4-4ab3-bb53-f5d5b5ae75d4,"Гаврилова, 2",67,5,10,Косметический,1622
68ad82f6-0032-4036-90ab-0ed82f2b397d,"Чистопольская, 71А",40,1,3,Евроремонт,1609
f1ef0513-6c8d-4a38-9ac8-874c7a34b260,"Четаева, 51",33,1,6,Косметический,1546
daff124a-3d96-482b-9735-e414c1535a64,"Кутуя, 110Д К3",40,1,2,Косметический,1750
8c838a2d-2d06-4994-9001-f9f0addb9965,"Чистопольская, 85",50,1,9,Евроремонт,1789
60944a30-3953-4edc-90b5-b15a173079c4,"Батталовых, 20А К2",32,1,2,Евроремонт,1729
60a759dc-e1fc-4ea9-a2ea-462e8e8f3566,"Шуртыгина, 7",56,2,2,Евроремонт,1406
01af7faf-95e5-4f05-b0f8-517c8ec8baf4,"Чуйкова, 52",33,1,5,Евроремонт,1608
e9bc7f73-3491-48b9-988d-fa95b653aaca,"Татарстан, 52",50,2,3,Евроремонт,1673
19d23ab4-084e-48f1-882a-1554c2346352,"Тазетдинова, 1",40,1,6,Без отделки,1730
c7157e3c-f59b-4d7f-bbf3-61e4bf4572ca,"Космонавтов, 61Б",30,1,10,Косметический,1910
99bca807-0a77-4932-93b7-6e75f226dc82,"Гали, 10Б",38,1,4,Без отделки,1817
b89f5125-7023-44ec-b284-c8a8e948d319,"Ярдем, 25",32,1,4,Без отделки,1673
ee873dd5-98e7-4284-9327-80bf0baf241f,"Аббасова, 5",30,1,14,Евроремонт,1911
ddda82c1-7919-479f-b736-1cdb11e5292c,"Универсиады, 12",39,1,10,Евроремонт,1731
2cb69580-aead-472f-9517-8c187cc3991f,"Татарстан, 51",20,1,4,Косметический,1852
b63452ff-341a-46a9-81c6-d0bf6ffb4c26,"Краснококшайская, 84Б К1",63,2,11,Евроремонт,1374
7ed9a8cf-21a5-4354-afe1-65ba00d203cf,"Толбухина, 15",38,1,6,Косметический,1818
7fc07499-75a3-4a82-a6e5-f4fab5beb998,"Гарифьянова, 25",18,1,6,Без отделки,1834
0a820895-29d8-45c6-b2a1-7faa02b47fa2,"Аметьевская магистраль, 16 К1",40,1,17,Евроремонт,1911
3c7c0376-559d-45d7-b6b8-8bccbd30675e,"Кутуя, 100",37,1,9,Без отделки,1631
35b13b07-65ea-4fa8-9e7c-f896d79feba8,"Ямашева, 103",62,2,8,Евроремонт,1761
a9f0e877-e26c-4981-9a84-8627c334aa2f,"Чистопольская, 71Б",69,2,8,Евроремонт,1789
e0a7d635-af69-4081-b45a-0da3336caf29,"Ершова, 66В",68,3,1,Без отделки,1608
1e00a404-73c6-4b08-b11f-e7a7392494ba,"Урманче, 4 К4",34,1,9,Без отделки,1882
924b85b9-8399-441c-8434-234204d8a951,"Урманче, 4 К4",33,1,7,Евроремонт,1752
3902b104-1b61-4f59-8053-c1a8887e7035,"Назарбаева, 56",20,1,8,Косметический,1789
8d8be172-e87b-45fd-9419-f238c3808c24,"Р.Гареева, 90 К1",34,1,3,Евроремонт,1632
109136ac-4d28-4932-8397-5343e3e6883f,"Хакима, 35",64,2,3,Косметический,1911
465eb0b9-a3f9-4c93-aef2-36320b24a242,"Чистопольская, 61Д",62,2,13,Евроремонт,1657
b758a156-00f7-4104-b8f0-0402e04877c1,"Чистопольская, 82",71,2,3,Евроремонт,1911
7fdc363e-e263-40e9-b31f-8d833d73861d,"Чистопольская, 86",39,1,1,Евроремонт,1720
204c9b89-5f23-4b68-bdf9-a86f928577bd,"Пушкина, 3",88,3,4,Косметический,1790
9324a4ef-9ec8-4e86-8b94-d51aa091616c,"Аметьевская магистраль, 16 К1",41,1,17,Косметический,1883
c894a567-9969-45ea-8173-ce7bee71e0cb,"Карбышева, 50",39,1,7,Евроремонт,1578
e3f32bd9-05e8-4111-aae6-d4e4c39d7b3a,"Дубравная, 2Д",38,1,8,Евроремонт,1480
124087f9-ec7d-4411-a0ce-1d2aff2686e9,"Чистопольская, 25",36,1,5,Без отделки,1865
827076fa-5cd7-47b7-b826-91346876369f,"Горьковское, 2А",40,1,10,Нет информации,1639
7912dd06-aa6f-4b68-9eb7-fb05f16be43b,"Ямашева, 103",66,2,7,Косметический,1853
61540ad7-569a-4d96-80b5-6b2354029e12,"Бутлерова, 56",42,2,5,Евроремонт,1715
0a15913d-634f-4587-af68-ac0c96d4c77d,"Ахмерова, 7",53,2,1,Евроремонт,1756
f460401e-7708-4211-92fc-761910169f8e,"Гайнутдинова, 26",26,1,8,Евроремонт,1729
ba8b8296-1258-47a8-a689-3b58e6be2ede,"Портовая, 37В К1",50,2,1,Евроремонт,1402
a7391fd4-3681-40c2-b0d2-aeae03a9b77d,"Камалеева, 32",40,1,5,Евроремонт,1579
a03b1500-3180-4c85-82bb-471598cda076,"Чистопольская, 81",80,3,3,Евроремонт,1911
a024865a-23a9-4e31-9074-75007ead2f5e,"Бичурина, 13",40,1,7,Без отделки,1547
d5383973-9b86-4ca5-9b75-2269fb5c5e60,"Ямашева, 35",36,1,6,Косметический,1660
104756ef-5504-4632-8f19-795138f3fed4,"Лядова, 15",33,1,8,Евроремонт,1818
16bd7a83-d70e-4619-935b-a7290966fe10,"Павлюхина, 110Г",61,2,10,Евроремонт,1536
fe4ea228-a2cd-40b7-a4e5-2b9473273f5e,"Полушкина, 6",61,2,16,Без отделки,1904
e17f0790-ce26-4d1c-a28b-e8cc331d7f45,"Ахтямова, 1 К2",73,3,14,Без отделки,1852
82340526-f521-4daa-a598-7e604ce3e2b8,"Чистопольская, 81",46,1,9,Евроремонт,1721
4ec9c497-cfa5-4027-b329-31e324699a31,"Зайцева, 10",29,1,4,Нет информации,1497
5401d78c-9655-4f6b-8035-34dc4eb45edc,"Чистопольская, 71А",40,1,8,Косметический,1517
0a19372b-755b-49a6-a97d-e038f13a7c44,"Чистопольская, 79",46,1,3,Евроремонт,1637
9e9aa6fa-9d5b-4aff-9bc3-63ed67151bba,"Б.Галеева, 8А К1",32,1,6,Нет информации,1578
d9c1539b-6ce3-483b-82f4-330d863738a0,"Камалеева, 32",53,2,3,Евроремонт,1723
caae0121-a688-441b-a59a-910c14526c33,"Хакима, 15",71,2,2,Косметический,1911
d4542b50-a733-486d-aa19-2287e6b4657d,"Чистопольская, 22",67,2,4,Евроремонт,1497
8f1bcd1b-eec2-477f-8c62-1681fbd1cce6,"Космонавтов, 61Е",28,1,6,Косметический,1608
cd202a3d-188f-4fa9-952c-d4ab7ddab727,"Абсалямова, 28",37,1,7,Евроремонт,1546
ed31e263-2df0-40a2-9d68-01c6dafe964b,"Чистопольская, 61Б",57,2,15,Евроремонт,1789
03c0831e-d6cb-46b6-85ba-c62f8db36709,"Хасанова, 13А",36,2,2,Без отделки,1731
e0d12d82-f16d-4d46-8eec-88e3faf783ea,"Хасанова, 13А",33,1,5,Евроремонт,1392
218703e4-6a44-4ca7-8d9e-2577ad05ec25,"Большая Красная, 10",53,3,1,Евроремонт,1761
2fafafd7-0bef-4b48-a0be-71df2d51242a,"Хасанова, 13А",33,1,14,Нет информации,1615
2688a76d-8bb7-4e47-ad24-37c0ab8c817f,"Урманче, 4 К2",32,1,5,Без отделки,1546
1c2a1a47-5a9b-4cb8-a3a0-29bdde38eab2,"Карбышева, 37",18,1,3,Косметический,1373
d7921c51-34d2-4408-9727-6aca219592ed,"Р.Гареева, 105",35,1,23,Евроремонт,1904
e40630b9-5d64-4d9c-b2be-4ffcd024e896,"Гафури, 7",17,1,5,Евроремонт,1911
c7958d84-cce3-4507-a532-fc1b83d4c3a3,"Ф.Амирхана, 18/41",44,1,7,Евроремонт,1846
d15f539d-9752-4882-85b3-3b40390ecc62,"Батыева, 11",34,1,3,Евроремонт,1902
c73bf741-66db-451d-baf3-fcae794bd7e5,"Ямашева, 35А",54,2,12,Евроремонт,1580
e8be24b7-8cdc-4631-a8ea-61a41bbe7469,"Урам, 1 К",38,1,2,Евроремонт,1609
36474574-7484-44e1-b1d4-197d0d22be1a,"Урманче, 11 К3",42,2,19,Евроремонт,1818
12db5ff8-7fa5-4d9e-a149-7d4ded873be6,"Урманче, 5",75,3,15,Евроремонт,1883
3dd6bf35-d679-4b29-bd79-3b22389f4c20,"Татарстан, 13",34,1,9,Евроремонт,1609
cb26bff5-ee2d-4db6-a65b-0a63e699bb6e,"2-я Юго-Западная, 34",68,3,2,Евроремонт,1818
c29f8c5e-3ab5-4ed3-a10f-61791f5e88a0,"Хайруллина, 5 К1",18,1,1,Без отделки,1852
3562f722-08bb-426b-bc2b-dde9d542589d,"Волочаевская, 6",36,1,8,Евроремонт,1578
1e5b13ca-c66a-412e-a1e6-57f3b74683fb,"Адоратского, 4",66,2,9,Евроремонт,1480
55bfb5bb-d7a2-44d6-9392-76a216b61154,"Оренбургский, 4Б",49,1,17,Евроремонт,1818
139ff8bf-6ea0-49f0-9e83-e00adf91589a,"Усманова, 11В",31,1,2,Косметический,1804
67aa9014-ffec-446c-8584-5fd133aa3dd1,"Чистопольская, 12",70,3,13,Нет информации,1434
c9bb3e49-3de9-4a2b-a9b7-fe9b54219ca9,"Шоссейная, 22",31,1,1,Евроремонт,1911
9f3c6d29-cb67-476b-ba9b-d8b8998bc7a0,"Р.Гареева, 94",29,1,7,Косметический,1789
7b0587e9-81ca-47ab-ad3a-5cff8c32fdd6,"Яратам Жк, К1",37,1,4,Без отделки,1761
5d4a1b9b-75fe-4972-aa3e-372f113f24e2,"Московская, 26/31",64,2,2,Косметический,1578
